time,scene,character,x,y,z,yaw,headX,headY,headZ,headYaw,headLocalYaw,headLocalPitch,headLocalRoll,faceDirX,faceDirY,faceDirZ,facingDir,inCombat,isSpeaking,isListener,dialogueActive,activeBody,activeFace,activeFx
4.100,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,1,1,"SwayBody","",""
4.100,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.657,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.117,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.824,-0.056,0.000,0.000,0.968,0.000,-0.251,,0,1,0,1,"LookAround","",""
4.117,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,1,1,"SwayBody","",""
4.117,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.656,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.133,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.805,-0.076,0.000,0.000,0.973,0.000,-0.232,,0,1,0,1,"LookAround","",""
4.133,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,1,1,"SwayBody","",""
4.133,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.654,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.150,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.784,-0.096,0.000,0.000,0.977,0.000,-0.212,,0,1,0,1,"LookAround","",""
4.150,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,1,1,"SwayBody","",""
4.150,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.653,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.167,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.762,-0.119,0.000,0.000,0.982,0.000,-0.190,,0,1,0,1,"LookAround","",""
4.167,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,1,1,"SwayBody","",""
4.167,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.652,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.183,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.737,-0.143,0.000,0.000,0.986,0.000,-0.166,,0,1,0,1,"LookAround","",""
4.183,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,1,1,"SwayBody","",""
4.183,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.651,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.200,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.710,-0.171,0.000,0.000,0.990,0.000,-0.139,,0,1,0,1,"LookAround","",""
4.200,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,1,1,"SwayBody","",""
4.200,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.650,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.217,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.680,-0.200,0.000,0.000,0.994,0.000,-0.109,,0,1,0,1,"LookAround","",""
4.217,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,1,1,"SwayBody","",""
4.217,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.648,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.233,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.648,-0.232,0.000,0.000,0.997,0.000,-0.077,,0,1,0,1,"LookAround","",""
4.233,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,1,1,"SwayBody","",""
4.233,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.647,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.250,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.614,-0.267,0.000,0.000,0.999,0.000,-0.043,,0,1,0,1,"LookAround","",""
4.250,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,1,1,"SwayBody","",""
4.250,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.646,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.267,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.577,-0.303,0.000,0.000,1.000,0.000,-0.006,,0,1,0,1,"LookAround","",""
4.267,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,1,1,"SwayBody","",""
4.267,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.644,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.283,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.538,-0.343,0.000,0.000,0.999,0.000,0.033,,0,1,0,1,"LookAround","",""
4.283,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,1,1,"SwayBody","",""
4.283,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.643,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.300,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.496,-0.384,0.000,0.000,0.997,0.000,0.074,,0,1,0,1,"LookAround","",""
4.300,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,1,1,"SwayBody","",""
4.300,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.642,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.317,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.453,-0.428,0.000,0.000,0.993,0.000,0.118,,0,1,0,1,"LookAround","",""
4.317,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,1,1,"SwayBody","",""
4.317,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.641,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.333,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.406,-0.474,0.000,0.000,0.987,0.000,0.164,,0,1,0,1,"LookAround","",""
4.333,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,1,1,"SwayBody","",""
4.333,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.639,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.350,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.358,-0.523,0.000,0.000,0.977,0.000,0.211,,0,1,0,1,"LookAround","",""
4.350,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,1,1,"SwayBody","",""
4.350,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.638,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.367,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.307,-0.574,0.000,0.000,0.965,0.000,0.261,,0,1,0,1,"LookAround","",""
4.367,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,1,1,"SwayBody","",""
4.367,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.637,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.383,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.307,-0.574,0.000,0.000,0.965,0.000,0.261,,0,1,0,1,"LookAround","",""
4.383,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,1,1,"SwayBody","",""
4.383,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.636,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.400,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.358,-0.523,0.000,0.000,0.977,0.000,0.211,,0,1,0,1,"LookAround","",""
4.400,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,1,1,"SwayBody","",""
4.400,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.634,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.417,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.406,-0.474,0.000,0.000,0.987,0.000,0.164,,0,1,0,1,"LookAround","",""
4.417,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,1,1,"SwayBody","",""
4.417,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.633,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.433,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.453,-0.428,0.000,0.000,0.993,0.000,0.118,,0,1,0,1,"LookAround","",""
4.433,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,1,1,"SwayBody","",""
4.433,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.632,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.450,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.496,-0.384,0.000,0.000,0.997,0.000,0.074,,0,1,0,1,"LookAround","",""
4.450,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.105,1.793,0.615,-1.261,0.000,0.000,0.000,-0.952,-0.000,0.305,,0,0,1,1,"SwayBody","",""
4.450,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.631,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.467,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.538,-0.343,0.000,0.000,0.999,0.000,0.033,,0,1,0,1,"LookAround","",""
4.467,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.103,1.793,0.610,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,1,1,"SwayBody","",""
4.467,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.629,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.483,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.577,-0.303,0.000,0.000,1.000,0.000,-0.006,,0,1,0,1,"LookAround","",""
4.483,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.102,1.793,0.605,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,1,1,"SwayBody","",""
4.483,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.628,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.500,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.614,-0.267,0.000,0.000,0.999,0.000,-0.043,,0,1,0,1,"LookAround","",""
4.500,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,1,1,"SwayBody","",""
4.500,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.627,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.517,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.648,-0.232,0.000,0.000,0.997,0.000,-0.077,,0,1,0,1,"LookAround","",""
4.517,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.098,1.793,0.595,-1.261,0.000,0.000,0.000,-0.952,-0.000,0.305,,0,0,1,1,"SwayBody","",""
4.517,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.626,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.533,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.680,-0.200,0.000,0.000,0.994,0.000,-0.109,,0,1,0,1,"LookAround","",""
4.533,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.097,1.793,0.590,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,1,1,"SwayBody","",""
4.533,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.625,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.550,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.710,-0.171,0.000,0.000,0.990,0.000,-0.139,,0,1,0,1,"LookAround","",""
4.550,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.095,1.793,0.585,-1.261,0.000,0.000,0.000,-0.952,-0.000,0.305,,0,0,1,1,"SwayBody","",""
4.550,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.624,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.567,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.737,-0.143,0.000,0.000,0.986,0.000,-0.166,,0,1,0,1,"LookAround","",""
4.567,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,1,1,"SwayBody","",""
4.567,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.623,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.583,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.762,-0.119,0.000,0.000,0.982,0.000,-0.190,,0,1,0,1,"LookAround","",""
4.583,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,1,1,"SwayBody","",""
4.583,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.622,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.600,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.784,-0.096,0.000,0.000,0.977,0.000,-0.212,,0,1,0,1,"LookAround","",""
4.600,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,1,1,"SwayBody","",""
4.600,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.621,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.617,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.805,-0.076,0.000,0.000,0.973,0.000,-0.232,,0,1,0,1,"LookAround","",""
4.617,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,1,1,"SwayBody","",""
4.617,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.620,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.633,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.822,-0.058,0.000,0.000,0.969,0.000,-0.249,,0,1,0,1,"LookAround","",""
4.633,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,1,1,"SwayBody","",""
4.633,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.619,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.650,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.838,-0.043,0.000,0.000,0.965,0.000,-0.264,,0,1,0,1,"LookAround","",""
4.650,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,1,1,"SwayBody","",""
4.650,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.618,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.667,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.851,-0.030,0.000,0.000,0.961,0.000,-0.276,,0,1,0,1,"LookAround","",""
4.667,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,1,1,"SwayBody","",""
4.667,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.617,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.683,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.862,-0.019,0.000,0.000,0.958,0.000,-0.287,,0,1,0,1,"LookAround","",""
4.683,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,1,1,"SwayBody","",""
4.683,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.616,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.700,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.870,-0.011,0.000,0.000,0.956,0.000,-0.295,,0,1,0,1,"LookAround","",""
4.700,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,1,1,"SwayBody","",""
4.700,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.615,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.717,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.876,-0.005,0.000,0.000,0.954,0.000,-0.300,,0,1,0,1,"LookAround","",""
4.717,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,1,1,"SwayBody","",""
4.717,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.615,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.733,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.879,-0.001,0.000,0.000,0.953,0.000,-0.304,,0,1,0,1,"LookAround","",""
4.733,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,1,1,"SwayBody","",""
4.733,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.614,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.750,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.880,-0.000,0.000,0.000,0.952,0.000,-0.305,,0,1,0,1,"LookAround","",""
4.750,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,1,1,"SwayBody","",""
4.750,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.613,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.767,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.882,0.001,0.000,0.000,0.952,-0.000,-0.306,,0,1,0,1,"LookAround","",""
4.767,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,1,1,"SwayBody","",""
4.767,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.613,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.783,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.885,0.005,0.000,0.000,0.951,-0.000,-0.309,,0,1,0,1,"LookAround","",""
4.783,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,1,1,"SwayBody","",""
4.783,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.612,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.800,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.891,0.011,0.000,0.000,0.949,-0.000,-0.315,,0,1,0,1,"LookAround","",""
4.800,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,1,1,"SwayBody","",""
4.800,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.611,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.817,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.899,0.019,0.000,0.000,0.946,-0.000,-0.323,,0,1,0,1,"LookAround","",""
4.817,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,1,1,"SwayBody","",""
4.817,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.611,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.833,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.910,0.030,0.000,0.000,0.943,-0.000,-0.333,,0,1,0,1,"LookAround","",""
4.833,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,1,1,"SwayBody","",""
4.833,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.610,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.850,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.923,0.043,0.000,0.000,0.939,-0.000,-0.345,,0,1,0,1,"LookAround","",""
4.850,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,1,1,"SwayBody","",""
4.850,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.610,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.867,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.939,0.058,0.000,0.000,0.933,-0.000,-0.360,,0,1,0,1,"LookAround","",""
4.867,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,1,1,"SwayBody","",""
4.867,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.610,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,1,1,"SwayBody","",""
4.883,"FeudalForestScene","Kagome",-1.400,0.002,1.400,1.880,-1.400,1.602,1.400,1.956,0.076,0.000,0.000,0.927,-0.000,-0.376,,0,1,0,1,"LookAround","",""
